Search Option - County,Search Option - County Count,Transaction ID,Transaction ID Count,Contact Start Time,Contact Start Time Count,Contact Start Date,Referred Services
Jackson,8952,5234745.0,1.0,14:23:06,1.0,2020-01-06,Clothing Donation Programs
Jackson,8952,5234763.0,1.0,14:29:54,1.0,2020-01-06,Electric Service Payment Assistance
Jackson,8952,5234787.0,1.0,14:38:33,1.0,2020-01-06,Water Heaters
Jackson,8952,5234840.0,1.0,14:55:47,1.0,2020-01-06,Rent Payment Assistance
Jackson,8952,5234858.0,1.0,15:02:00,1.0,2020-01-06,Electric Service Payment Assistance
Jackson,8952,5234901.0,1.0,15:17:05,1.0,2020-01-06,General Furniture Provision
Jackson,8952,5235042.0,1.0,16:18:25,1.0,2020-01-06,VITA Program Sites
Jackson,8952,5235080.0,1.0,16:42:26,1.0,2020-01-06,VITA Program Sites
Jackson,8952,5235083.0,1.0,16:44:06,1.0,2020-01-06,
Jackson,8952,5235111.0,1.0,17:01:09,1.0,2020-01-06,VITA Program Sites
Jackson,8952,5235128.0,1.0,17:24:39,1.0,2020-01-06,Food Pantries
Jackson,8952,5235192.0,1.0,20:33:34,1.0,2020-01-06,
Jackson,8952,5235290.0,1.0,08:04:53,1.0,2020-01-07,Medicare Information/Counseling
Jackson,8952,5235294.0,1.0,08:07:49,1.0,2020-01-07,Rent Payment Assistance
Jackson,8952,5235299.0,1.0,08:12:09,1.0,2020-01-07,Electric Service Payment Assistance
Jackson,8952,5235308.0,1.0,08:21:52,1.0,2020-01-07,VITA Program Sites
Jackson,8952,5235331.0,1.0,08:38:08,1.0,2020-01-07,VITA Program Sites
Jackson,8952,5235419.0,1.0,09:17:52,1.0,2020-01-07,Housing Search Assistance
Jackson,8952,5235419.0,1.0,09:17:52,1.0,2020-01-07,Section 8 Housing Choice Vouchers
Jackson,8952,5235489.0,1.0,09:42:13,1.0,2020-01-07,VITA Program Sites
Jackson,8952,5235523.0,1.0,09:55:24,1.0,2020-01-07,Mental Health Crisis Lines
Jackson,8952,5235541.0,1.0,10:01:58,1.0,2020-01-07,Electric Service Payment Assistance
Jackson,8952,5235579.0,1.0,10:16:44,1.0,2020-01-07,VITA Program Sites
Jackson,8952,5235702.0,1.0,10:59:00,1.0,2020-01-07,Property Tax Payment Assistance
Jackson,8952,5235775.0,1.0,11:24:07,1.0,2020-01-07,Glasses/Contact Lenses
Jackson,8952,5235782.0,1.0,11:27:24,1.0,2020-01-07,Food Pantries
Jackson,8952,5235789.0,1.0,11:28:34,1.0,2020-01-07,
Jackson,8952,5235793.0,1.0,11:30:51,1.0,2020-01-07,VITA Program Sites
Jackson,8952,5235803.0,1.0,11:34:21,1.0,2020-01-07,Electric Service Payment Assistance
Jackson,8952,5235815.0,1.0,11:37:49,1.0,2020-01-07,Directory Assistance
Jackson,8952,5235832.0,1.0,11:44:09,1.0,2020-01-07,Cell Phones
Jackson,8952,5235834.0,1.0,11:45:09,1.0,2020-01-07,
Jackson,8952,5235855.0,1.0,11:53:30,1.0,2020-01-07,Electric Service Payment Assistance
Jackson,8952,5235867.0,1.0,11:58:01,1.0,2020-01-07,VITA Program Sites
Jackson,8952,5235905.0,1.0,12:13:27,1.0,2020-01-07,VITA Program Sites
Jackson,8952,5235984.0,1.0,12:43:57,1.0,2020-01-07,Food Pantries
Jackson,8952,5235984.0,1.0,12:43:57,1.0,2020-01-07,Low Income/Subsidized Private Rental Housing
Jackson,8952,5235984.0,1.0,12:43:57,1.0,2020-01-07,Section 8 Housing Choice Vouchers
Jackson,8952,5235984.0,1.0,12:43:57,1.0,2020-01-07,VITA Program Sites
Jackson,8952,5235985.0,1.0,12:44:09,1.0,2020-01-07,Food Pantries
Jackson,8952,5235995.0,1.0,12:48:24,1.0,2020-01-07,Electric Service Payment Assistance
Jackson,8952,5236021.0,1.0,12:59:52,1.0,2020-01-07,General Furniture Provision
Jackson,8952,5236043.0,1.0,13:09:20,1.0,2020-01-07,VITA Program Sites
Jackson,8952,5236070.0,1.0,13:19:16,1.0,2020-01-07,
Jackson,8952,5236144.0,1.0,13:51:19,1.0,2020-01-07,Home Health Aide Services
Jackson,8952,5236160.0,1.0,14:00:00,1.0,2020-01-07,Rent Payment Assistance
Jackson,8952,5236160.0,1.0,14:00:00,1.0,2020-01-07,Vehicle Donation Programs
Jackson,8952,5236231.0,1.0,14:36:12,1.0,2020-01-07,Community Clinics
Jackson,8952,5236318.0,1.0,15:22:29,1.0,2020-01-07,Rent Payment Assistance
Jackson,8952,5236334.0,1.0,15:26:30,1.0,2020-01-07,Rent Payment Assistance
Jackson,8952,5236341.0,1.0,15:28:14,1.0,2020-01-07,
Jackson,8952,5236376.0,1.0,15:42:08,1.0,2020-01-07,Automobiles
Jackson,8952,5236376.0,1.0,15:42:08,1.0,2020-01-07,VITA Program Sites
Jackson,8952,5236394.0,1.0,15:52:44,1.0,2020-01-07,General Appliance Provision
Jackson,8952,5236620.0,1.0,07:58:14,1.0,2020-01-08,VITA Program Sites
Jackson,8952,5236817.0,1.0,09:30:27,1.0,2020-01-08,General Clothing Provision
Jackson,8952,5236817.0,1.0,09:30:27,1.0,2020-01-08,Work Clothing
Jackson,8952,5236878.0,1.0,09:52:28,1.0,2020-01-08,Property Tax Payment Assistance
Jackson,8952,5236909.0,1.0,10:04:33,1.0,2020-01-08,Property Tax Payment Assistance
Jackson,8952,5236990.0,1.0,10:32:17,1.0,2020-01-08,VITA Program Sites
Jackson,8952,5236999.0,1.0,10:34:19,1.0,2020-01-08,Directory Assistance
Jackson,8952,5236999.0,1.0,10:34:19,1.0,2020-01-08,Furnaces
Jackson,8952,5237018.0,1.0,10:39:42,1.0,2020-01-08,VITA Program Sites
Jackson,8952,5237034.0,1.0,10:49:48,1.0,2020-01-08,Electric Service Payment Assistance
Jackson,8952,5237044.0,1.0,10:56:23,1.0,2020-01-08,Electric Service Payment Assistance
Jackson,8952,5237053.0,1.0,10:58:55,1.0,2020-01-08,General Furniture Provision
Jackson,8952,5237063.0,1.0,11:04:32,1.0,2020-01-08,
Jackson,8952,5237125.0,1.0,11:30:56,1.0,2020-01-08,Community Shelters
Jackson,8952,5237125.0,1.0,11:30:56,1.0,2020-01-08,Housing Search Assistance
Jackson,8952,5237126.0,1.0,11:31:07,1.0,2020-01-08,Electric Service Payment Assistance
Jackson,8952,5237134.0,1.0,11:33:38,1.0,2020-01-08,VITA Program Sites
Jackson,8952,5237259.0,1.0,12:22:28,1.0,2020-01-08,
Jackson,8952,5237280.0,1.0,12:28:30,1.0,2020-01-08,VITA Program Sites
Jackson,8952,5237281.0,1.0,12:28:55,1.0,2020-01-08,Rent Payment Assistance
Jackson,8952,5237285.0,1.0,12:30:17,1.0,2020-01-08,
Jackson,8952,5237289.0,1.0,12:32:28,1.0,2020-01-08,Bus Fare
Jackson,8952,5237289.0,1.0,12:32:28,1.0,2020-01-08,Directory Assistance
Jackson,8952,5237289.0,1.0,12:32:28,1.0,2020-01-08,Prescription Expense Assistance
Jackson,8952,5237352.0,1.0,12:59:53,1.0,2020-01-08,Electric Service Payment Assistance
Jackson,8952,5237377.0,1.0,13:11:37,1.0,2020-01-08,Electric Service Payment Assistance
Jackson,8952,5237384.0,1.0,13:15:49,1.0,2020-01-08,Bus Fare
Jackson,8952,5237384.0,1.0,13:15:49,1.0,2020-01-08,Gas Money
Jackson,8952,5237385.0,1.0,13:16:18,1.0,2020-01-08,VITA Program Sites
Jackson,8952,5237432.0,1.0,13:35:10,1.0,2020-01-08,VITA Program Sites
Jackson,8952,5237433.0,1.0,13:35:24,1.0,2020-01-08,VITA Program Sites
Jackson,8952,5237470.0,1.0,13:50:01,1.0,2020-01-08,
Jackson,8952,5237535.0,1.0,14:20:57,1.0,2020-01-08,
Jackson,8952,5237556.0,1.0,14:27:33,1.0,2020-01-08,General Furniture Provision
Jackson,8952,5237586.0,1.0,14:39:07,1.0,2020-01-08,Water Service Payment Assistance
Jackson,8952,5237587.0,1.0,14:39:14,1.0,2020-01-08,Rental Deposit Assistance
Jackson,8952,5237591.0,1.0,14:42:04,1.0,2020-01-08,
Jackson,8952,5237617.0,1.0,14:50:57,1.0,2020-01-08,
Jackson,8952,5237619.0,1.0,14:51:47,1.0,2020-01-08,Hearing Aids
Jackson,8952,5237619.0,1.0,14:51:47,1.0,2020-01-08,Home Rehabilitation Loans
Jackson,8952,5237621.0,1.0,14:52:09,1.0,2020-01-08,Rental Deposit Assistance
Jackson,8952,5237681.0,1.0,15:11:54,1.0,2020-01-08,VITA Program Sites
Jackson,8952,5237684.0,1.0,15:13:53,1.0,2020-01-08,
Jackson,8952,5237803.0,1.0,16:16:52,1.0,2020-01-08,VITA Program Sites
Jackson,8952,5237812.0,1.0,16:22:05,1.0,2020-01-08,VITA Program Sites
Jackson,8952,5237853.0,1.0,16:51:52,1.0,2020-01-08,Food Pantries
Jackson,8952,5237864.0,1.0,17:07:01,1.0,2020-01-08,Home Rehabilitation Grants
Jackson,8952,5237872.0,1.0,17:16:51,1.0,2020-01-08,General Furniture Provision
Jackson,8952,5237884.0,1.0,17:30:18,1.0,2020-01-08,Formula/Baby Food
Jackson,8952,5237904.0,1.0,18:03:12,1.0,2020-01-08,
Jackson,8952,5237950.0,1.0,21:32:28,1.0,2020-01-08,Rental Deposit Assistance
Jackson,8952,5237950.0,1.0,21:32:28,1.0,2020-01-08,VITA Program Sites
Jackson,8952,5237967.0,1.0,00:33:12,1.0,2020-01-09,
Jackson,8952,5238017.0,1.0,08:21:49,1.0,2020-01-09,VITA Program Sites
Jackson,8952,5238092.0,1.0,09:09:35,1.0,2020-01-09,VITA Program Sites
Jackson,8952,5238183.0,1.0,09:49:29,1.0,2020-01-09,VITA Program Sites
Jackson,8952,5238190.0,1.0,09:53:49,1.0,2020-01-09,Housing Advocacy Groups
Jackson,8952,5238190.0,1.0,09:53:49,1.0,2020-01-09,Housing Search Assistance
Jackson,8952,5238193.0,1.0,09:55:22,1.0,2020-01-09,Food Pantries
Jackson,8952,5238197.0,1.0,09:57:12,1.0,2020-01-09,VITA Program Sites
Jackson,8952,5238213.0,1.0,10:03:44,1.0,2020-01-09,Home Rehabilitation Grants
Jackson,8952,5238213.0,1.0,10:03:44,1.0,2020-01-09,Water Service Payment Assistance
Jackson,8952,5238219.0,1.0,10:05:42,1.0,2020-01-09,General Furniture Provision
Jackson,8952,5238251.0,1.0,10:20:55,1.0,2020-01-09,
Jackson,8952,5238255.0,1.0,10:22:51,1.0,2020-01-09,Electric Service Payment Assistance
Jackson,8952,5238349.0,1.0,11:02:30,1.0,2020-01-09,Electric Service Payment Assistance
Jackson,8952,5238374.0,1.0,11:14:00,1.0,2020-01-09,
Jackson,8952,5238416.0,1.0,11:27:08,1.0,2020-01-09,Birth Certificate Fee Payment Assistance
Jackson,8952,5238417.0,1.0,11:27:08,1.0,2020-01-09,VITA Program Sites
Jackson,8952,5238437.0,1.0,11:36:26,1.0,2020-01-09,VITA Program Sites
Jackson,8952,5238504.0,1.0,12:01:48,1.0,2020-01-09,Electric Service Payment Assistance
Jackson,8952,5238534.0,1.0,12:15:24,1.0,2020-01-09,Electric Service Payment Assistance
Jackson,8952,5238536.0,1.0,12:16:30,1.0,2020-01-09,Electric Service Payment Assistance
Jackson,8952,5238620.0,1.0,12:47:51,1.0,2020-01-09,VITA Program Sites
Jackson,8952,5238677.0,1.0,13:09:56,1.0,2020-01-09,Food Pantries
Jackson,8952,5238724.0,1.0,13:32:20,1.0,2020-01-09,Electric Service Payment Assistance
Jackson,8952,5238798.0,1.0,14:01:37,1.0,2020-01-09,Food Pantries
Jackson,8952,5238811.0,1.0,14:05:58,1.0,2020-01-09,General Furniture Provision
Jackson,8952,5238811.0,1.0,14:05:58,1.0,2020-01-09,Work Clothing
Jackson,8952,5238885.0,1.0,14:38:47,1.0,2020-01-09,VITA Program Sites
Jackson,8952,5238920.0,1.0,14:57:22,1.0,2020-01-09,
Jackson,8952,5238924.0,1.0,14:59:36,1.0,2020-01-09,Electric Service Payment Assistance
Jackson,8952,5238941.0,1.0,15:04:01,1.0,2020-01-09,VITA Program Sites
Jackson,8952,5238955.0,1.0,15:11:06,1.0,2020-01-09,Personal/Grooming Supplies
Jackson,8952,5238988.0,1.0,15:28:02,1.0,2020-01-09,Comprehensive Job Assistance Centers
Jackson,8952,5239025.0,1.0,15:45:54,1.0,2020-01-09,Electric Service Payment Assistance
Jackson,8952,5239069.0,1.0,16:08:02,1.0,2020-01-09,VITA Program Sites
Jackson,8952,5239074.0,1.0,16:10:36,1.0,2020-01-09,VITA Program Sites
Jackson,8952,5239094.0,1.0,16:25:21,1.0,2020-01-09,VITA Program Sites
Jackson,8952,5239106.0,1.0,16:31:25,1.0,2020-01-09,Electric Service Payment Assistance
Jackson,8952,5239127.0,1.0,16:47:39,1.0,2020-01-09,Water Service Payment Assistance
Jackson,8952,5239149.0,1.0,17:01:23,1.0,2020-01-09,General Furniture Provision
Jackson,8952,5239184.0,1.0,18:38:45,1.0,2020-01-09,
Jackson,8952,5239189.0,1.0,19:13:11,1.0,2020-01-09,VITA Program Sites
Jackson,8952,5239197.0,1.0,19:30:48,1.0,2020-01-09,
Jackson,8952,5239243.0,1.0,04:52:57,1.0,2020-01-10,Food Pantries
Jackson,8952,5239243.0,1.0,04:52:57,1.0,2020-01-10,Furniture/Home Furnishings Donation Programs
Jackson,8952,5239243.0,1.0,04:52:57,1.0,2020-01-10,General Clothing Provision
Jackson,8952,5239243.0,1.0,04:52:57,1.0,2020-01-10,Personal/Grooming Supplies Donation Programs
Jackson,8952,5239281.0,1.0,08:15:37,1.0,2020-01-10,General Furniture Provision
Jackson,8952,5239291.0,1.0,08:23:46,1.0,2020-01-10,Tenant Rights Information/Counseling
Jackson,8952,5239328.0,1.0,08:55:53,1.0,2020-01-10,Electric Service Payment Assistance
Jackson,8952,5239387.0,1.0,09:28:32,1.0,2020-01-10,Directory Assistance
Jackson,8952,5239415.0,1.0,09:40:44,1.0,2020-01-10,Mortgage Payment Assistance
Jackson,8952,5239415.0,1.0,09:40:44,1.0,2020-01-10,Rent Payment Assistance
Jackson,8952,5239478.0,1.0,10:11:15,1.0,2020-01-10,Electric Service Payment Assistance
Jackson,8952,5239480.0,1.0,10:13:55,1.0,2020-01-10,Electric Service Payment Assistance
Jackson,8952,5239520.0,1.0,10:29:31,1.0,2020-01-10,Rent Payment Assistance
Jackson,8952,5239568.0,1.0,10:53:48,1.0,2020-01-10,Rent Payment Assistance
Jackson,8952,5239607.0,1.0,11:11:02,1.0,2020-01-10,
Jackson,8952,5239633.0,1.0,11:21:41,1.0,2020-01-10,VITA Program Sites
Jackson,8952,5239639.0,1.0,11:24:15,1.0,2020-01-10,
Jackson,8952,5239650.0,1.0,11:27:56,1.0,2020-01-10,Medical Care Expense Assistance
Jackson,8952,5239651.0,1.0,11:28:05,1.0,2020-01-10,
Jackson,8952,5239690.0,1.0,11:44:30,1.0,2020-01-10,
Jackson,8952,5239713.0,1.0,11:58:19,1.0,2020-01-10,VITA Program Sites
Jackson,8952,5239718.0,1.0,11:59:16,1.0,2020-01-10,VITA Program Sites
Jackson,8952,5239773.0,1.0,12:29:37,1.0,2020-01-10,Housing Search Assistance
Jackson,8952,5239773.0,1.0,12:29:37,1.0,2020-01-10,Low Income/Subsidized Private Rental Housing
Jackson,8952,5239784.0,1.0,12:35:18,1.0,2020-01-10,VITA Program Sites
Jackson,8952,5239790.0,1.0,12:37:48,1.0,2020-01-10,VITA Program Sites
Jackson,8952,5239791.0,1.0,12:37:52,1.0,2020-01-10,Ramp Construction Services
Jackson,8952,5239795.0,1.0,12:39:40,1.0,2020-01-10,Prescription Expense Assistance
Jackson,8952,5239821.0,1.0,12:51:26,1.0,2020-01-10,Electric Service Payment Assistance
Jackson,8952,5239911.0,1.0,13:32:49,1.0,2020-01-10,VITA Program Sites
Jackson,8952,5240098.0,1.0,14:51:50,1.0,2020-01-10,Mortgage Payment Assistance
Jackson,8952,5240099.0,1.0,14:52:52,1.0,2020-01-10,General Furniture Provision
Jackson,8952,5240115.0,1.0,15:01:04,1.0,2020-01-10,Ex-Offender Reentry Programs
Jackson,8952,5240183.0,1.0,15:35:09,1.0,2020-01-10,VITA Program Sites
Jackson,8952,5240191.0,1.0,15:42:38,1.0,2020-01-10,VITA Program Sites
Jackson,8952,5240229.0,1.0,16:07:32,1.0,2020-01-10,Rent Payment Assistance
Jackson,8952,5240249.0,1.0,16:24:36,1.0,2020-01-10,Automotive Repair and Maintenance
Jackson,8952,5240249.0,1.0,16:24:36,1.0,2020-01-10,Electric Service Payment Assistance
Jackson,8952,5240258.0,1.0,16:33:22,1.0,2020-01-10,Electric Service Payment Assistance
Jackson,8952,5240310.0,1.0,18:34:29,1.0,2020-01-10,
Jackson,8952,5240343.0,1.0,21:32:11,1.0,2020-01-10,
Jackson,8952,5240353.0,1.0,22:21:10,1.0,2020-01-10,Electric Service Payment Assistance
Jackson,8952,5240353.0,1.0,22:21:10,1.0,2020-01-10,Water Service Payment Assistance
Jackson,8952,5240443.0,1.0,11:19:14,1.0,2020-01-11,Weatherization Programs
Jackson,8952,5240628.0,1.0,20:03:25,1.0,2020-01-11,Electric Service Payment Assistance
Jackson,8952,5240667.0,1.0,00:33:24,1.0,2020-01-12,
Jackson,8952,5240748.0,1.0,12:52:35,1.0,2020-01-12,
Jackson,8952,5240766.0,1.0,13:46:09,1.0,2020-01-12,Housing Authorities
Jackson,8952,5240766.0,1.0,13:46:09,1.0,2020-01-12,Housing Search Assistance
Jackson,8952,5240797.0,1.0,15:15:41,1.0,2020-01-12,Clothing Donation Programs
Jackson,8952,5240797.0,1.0,15:15:41,1.0,2020-01-12,Food Pantries
Jackson,8952,5240797.0,1.0,15:15:41,1.0,2020-01-12,Work Clothing
Jackson,8952,5240922.0,1.0,04:41:30,1.0,2020-01-13,Community Shelters
Jackson,8952,5240927.0,1.0,06:31:21,1.0,2020-01-13,Electric Service Payment Assistance
Jackson,8952,5240934.0,1.0,07:27:57,1.0,2020-01-13,Rent Payment Assistance
Jackson,8952,5240961.0,1.0,08:03:18,1.0,2020-01-13,Electric Service Payment Assistance
Jackson,8952,5241034.0,1.0,08:44:15,1.0,2020-01-13,Electric Service Payment Assistance
Jackson,8952,5241064.0,1.0,08:55:50,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5241075.0,1.0,08:59:01,1.0,2020-01-13,General Counseling Services
Jackson,8952,5241096.0,1.0,09:06:28,1.0,2020-01-13,Food Pantries
Jackson,8952,5241122.0,1.0,09:15:53,1.0,2020-01-13,Electric Service Payment Assistance
Jackson,8952,5241136.0,1.0,09:19:43,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5241171.0,1.0,09:30:14,1.0,2020-01-13,Electric Service Payment Assistance
Jackson,8952,5241265.0,1.0,09:56:33,1.0,2020-01-13,Moving Expense Assistance
Jackson,8952,5241267.0,1.0,09:57:12,1.0,2020-01-13,Food Pantries
Jackson,8952,5241297.0,1.0,10:04:04,1.0,2020-01-13,Directory Assistance
Jackson,8952,5241321.0,1.0,10:09:07,1.0,2020-01-13,
Jackson,8952,5241345.0,1.0,10:16:30,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5241350.0,1.0,10:17:49,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5241406.0,1.0,10:31:10,1.0,2020-01-13,Electric Service Payment Assistance
Jackson,8952,5241424.0,1.0,10:36:08,1.0,2020-01-13,Housing Search Assistance
Jackson,8952,5241446.0,1.0,10:42:21,1.0,2020-01-13,General Furniture Provision
Jackson,8952,5241450.0,1.0,10:43:20,1.0,2020-01-13,Electric Service Payment Assistance
Jackson,8952,5241471.0,1.0,10:48:49,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5241482.0,1.0,10:53:03,1.0,2020-01-13,Food Pantries
Jackson,8952,5241498.0,1.0,10:57:12,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5241525.0,1.0,11:04:06,1.0,2020-01-13,Community Shelters
Jackson,8952,5241525.0,1.0,11:04:06,1.0,2020-01-13,Housing Search Assistance
Jackson,8952,5241535.0,1.0,11:05:39,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5241537.0,1.0,11:05:47,1.0,2020-01-13,Rental Deposit Assistance
Jackson,8952,5241537.0,1.0,11:05:47,1.0,2020-01-13,VITA Program Coordination
Jackson,8952,5241558.0,1.0,11:10:09,1.0,2020-01-13,
Jackson,8952,5241562.0,1.0,11:11:20,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5241567.0,1.0,11:12:49,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5241651.0,1.0,11:36:12,1.0,2020-01-13,Bus Fare
Jackson,8952,5241651.0,1.0,11:36:12,1.0,2020-01-13,Community Shelters
Jackson,8952,5241695.0,1.0,11:46:11,1.0,2020-01-13,Rent Payment Assistance
Jackson,8952,5241772.0,1.0,12:04:28,1.0,2020-01-13,Electric Service Payment Assistance
Jackson,8952,5241804.0,1.0,12:12:16,1.0,2020-01-13,Electric Service Payment Assistance
Jackson,8952,5241876.0,1.0,12:36:59,1.0,2020-01-13,Food Pantries
Jackson,8952,5241890.0,1.0,12:42:53,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5241920.0,1.0,12:52:41,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5241976.0,1.0,13:10:01,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5241977.0,1.0,13:10:45,1.0,2020-01-13,Mental Health Screening
Jackson,8952,5242017.0,1.0,13:21:23,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5242031.0,1.0,13:25:26,1.0,2020-01-13,Non-Emergency Medical Transportation
Jackson,8952,5242051.0,1.0,13:31:36,1.0,2020-01-13,Electric Service Payment Assistance
Jackson,8952,5242060.0,1.0,13:33:38,1.0,2020-01-13,General Counseling Services
Jackson,8952,5242110.0,1.0,13:47:10,1.0,2020-01-13,Food Pantries
Jackson,8952,5242110.0,1.0,13:47:10,1.0,2020-01-13,General Legal Aid
Jackson,8952,5242110.0,1.0,13:47:10,1.0,2020-01-13,Housing Search Assistance
Jackson,8952,5242111.0,1.0,13:47:21,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5242126.0,1.0,13:53:40,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5242148.0,1.0,13:59:03,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5242198.0,1.0,14:13:02,1.0,2020-01-13,Housing Search Assistance
Jackson,8952,5242208.0,1.0,14:15:08,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5242243.0,1.0,14:24:50,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5242247.0,1.0,14:26:12,1.0,2020-01-13,Electric Service Payment Assistance
Jackson,8952,5242259.0,1.0,14:28:42,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5242281.0,1.0,14:34:29,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5242286.0,1.0,14:36:19,1.0,2020-01-13,Housekeeping Assistance
Jackson,8952,5242311.0,1.0,14:41:52,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5242322.0,1.0,14:46:13,1.0,2020-01-13,
Jackson,8952,5242396.0,1.0,15:08:56,1.0,2020-01-13,Eviction Prevention Legal Assistance
Jackson,8952,5242400.0,1.0,15:09:40,1.0,2020-01-13,Electric Service Payment Assistance
Jackson,8952,5242413.0,1.0,15:15:32,1.0,2020-01-13,Electric Service Payment Assistance
Jackson,8952,5242471.0,1.0,15:33:37,1.0,2020-01-13,
Jackson,8952,5242477.0,1.0,15:35:47,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5242489.0,1.0,15:40:02,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5242494.0,1.0,15:41:58,1.0,2020-01-13,Electric Service Payment Assistance
Jackson,8952,5242505.0,1.0,15:46:24,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5242516.0,1.0,15:49:56,1.0,2020-01-13,Housing Search Assistance
Jackson,8952,5242523.0,1.0,15:52:49,1.0,2020-01-13,Commodity Supplemental Food Program
Jackson,8952,5242558.0,1.0,16:07:19,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5242599.0,1.0,16:25:43,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5242615.0,1.0,16:33:22,1.0,2020-01-13,Food Pantries
Jackson,8952,5242618.0,1.0,16:34:41,1.0,2020-01-13,Food Pantries
Jackson,8952,5242643.0,1.0,16:48:23,1.0,2020-01-13,VITA Program Sites
Jackson,8952,5242681.0,1.0,17:08:17,1.0,2020-01-13,
Jackson,8952,5242743.0,1.0,18:23:25,1.0,2020-01-13,VITA Program Coordination
Jackson,8952,5242795.0,1.0,21:20:45,1.0,2020-01-13,General Furniture Provision
Jackson,8952,5242809.0,1.0,22:47:51,1.0,2020-01-13,
Jackson,8952,5242836.0,1.0,05:53:19,1.0,2020-01-14,
Jackson,8952,5242839.0,1.0,06:59:27,1.0,2020-01-14,Automobile Payment Assistance
Jackson,8952,5242839.0,1.0,06:59:27,1.0,2020-01-14,Automobiles
Jackson,8952,5242904.0,1.0,08:36:46,1.0,2020-01-14,VITA Program Sites
Jackson,8952,5242965.0,1.0,09:06:49,1.0,2020-01-14,Electric Service Payment Assistance
Jackson,8952,5242968.0,1.0,09:07:13,1.0,2020-01-14,Electric Service Payment Assistance
Jackson,8952,5243057.0,1.0,09:35:19,1.0,2020-01-14,Electric Service Payment Assistance
Jackson,8952,5243061.0,1.0,09:36:18,1.0,2020-01-14,Rent Payment Assistance
Jackson,8952,5243086.0,1.0,09:43:27,1.0,2020-01-14,Directory Assistance
Jackson,8952,5243094.0,1.0,09:47:44,1.0,2020-01-14,VITA Program Sites
Jackson,8952,5243168.0,1.0,10:13:01,1.0,2020-01-14,Water Service Payment Assistance
Jackson,8952,5243184.0,1.0,10:19:54,1.0,2020-01-14,
Jackson,8952,5243221.0,1.0,10:34:00,1.0,2020-01-14,
Jackson,8952,5243246.0,1.0,10:41:39,1.0,2020-01-14,Electric Service Payment Assistance
Jackson,8952,5243249.0,1.0,10:42:02,1.0,2020-01-14,Individual Counseling
Jackson,8952,5243283.0,1.0,10:53:41,1.0,2020-01-14,
Jackson,8952,5243303.0,1.0,11:00:45,1.0,2020-01-14,Rent Payment Assistance
Jackson,8952,5243348.0,1.0,11:15:19,1.0,2020-01-14,Electric Service Payment Assistance
Jackson,8952,5243360.0,1.0,11:18:42,1.0,2020-01-14,
Jackson,8952,5243410.0,1.0,11:32:30,1.0,2020-01-14,
Jackson,8952,5243430.0,1.0,11:38:43,1.0,2020-01-14,
Jackson,8952,5243466.0,1.0,11:46:37,1.0,2020-01-14,Electric Service Payment Assistance
Jackson,8952,5243508.0,1.0,12:03:51,1.0,2020-01-14,
Jackson,8952,5243514.0,1.0,12:05:34,1.0,2020-01-14,Electric Service Payment Assistance
Jackson,8952,5243516.0,1.0,12:06:23,1.0,2020-01-14,
Jackson,8952,5243541.0,1.0,12:11:55,1.0,2020-01-14,
Jackson,8952,5243562.0,1.0,12:19:30,1.0,2020-01-14,
Jackson,8952,5243589.0,1.0,12:27:07,1.0,2020-01-14,Bereaved Parent Support Groups
Jackson,8952,5243589.0,1.0,12:27:07,1.0,2020-01-14,Bereavement Counseling
Jackson,8952,5243589.0,1.0,12:27:07,1.0,2020-01-14,General Bereavement Support Groups
Jackson,8952,5243690.0,1.0,13:02:56,1.0,2020-01-14,Electric Service Payment Assistance
Jackson,8952,5243720.0,1.0,13:14:03,1.0,2020-01-14,Food Pantries
Jackson,8952,5243720.0,1.0,13:14:03,1.0,2020-01-14,General Furniture Provision
Jackson,8952,5243720.0,1.0,13:14:03,1.0,2020-01-14,Household Goods Vouchers
Jackson,8952,5243747.0,1.0,13:24:41,1.0,2020-01-14,
